epoch,link_id,link_flow
14,2,8.83055406799859
14,3,3.0286315281884213
14,4,2.703865959135008
14,5,4.374089268771231
14,6,4.368159258547371
14,7,7.4027207969596525
14,8,7.044986558091029
14,9,6.8105031332028805
14,10,6.763187095767387
14,11,4.568870997976564
14,12,2.1054220725622588
14,13,3.042983466964377
14,14,3.720203628803011
14,15,3.1533240232071735
14,16,1.8069227800733965
14,17,2.651607661660371
14,18,2.2924705924814814
14,19,1.6022516183064688
14,20,1.9309034905773195
15,1,6.02828339087672
15,2,8.948948357660745
15,3,3.086103043941753
15,4,2.7613318452086655
15,5,4.4326928247346595
15,6,4.426766049349479
15,7,7.518795868676413
15,8,7.160484576106058
15,9,6.9172921991823015
15,10,6.874065193061815
15,11,4.621197358385467
15,12,2.1577489968131878
15,13,3.098422574595523
15,14,3.7756426184662923
15,15,3.1888611111966907
15,16,1.8430378141077797
15,17,2.687721007676519
15,18,2.3280103839054305
15,19,1.6383662065756597
15,20,1.9670150247983902
16,1,6.146522211702508
16,2,9.067069847133402
16,3,3.1434521422878654
16,4,2.818674403063566
16,5,4.491160991434083
16,6,4.485238157227984
16,7,7.634613133721949
16,8,7.275725816260916
16,9,7.023844083024194
16,10,6.984696783610478
16,11,4.673407368905702
16,12,2.209959832458007
16,13,3.1537383766050064
16,14,3.830958407005472
16,15,3.2242129627176257
16,16,1.8791257596954654
16,17,2.723807023097617
16,18,2.363365628857138
16,19,1.6744536425440075
16,20,2.003098968062334
17,1,6.264487004760035
17,2,9.18489589631086
17,3,3.200668829073831
17,4,2.8758835655434023
17,5,4.5494825233732215
17,6,4.5435644139745275
17,7,7.750151352447053
17,8,7.390689143862496
17,9,7.1301392442512865
17,10,7.095061578107995
17,11,4.7254914341120715
17,12,2.2620450252541913
17,13,3.2089207165481444
17,14,3.886140861559851
17,15,3.259361238177599
17,16,1.91518591773948
17,17,2.7598649947431366
17,18,2.3985180715247183
17,19,1.7105132234377745
17,20,2.0391545918515495
18,1,6.382158819661874
18,2,9.302405661154843
18,3,3.2577439493760805
18,4,2.9329501056959386
18,5,4.607647065516769
18,6,4.601734539026526
18,7,7.865391014892849
18,8,7.505355143665503
18,9,7.236159733701421
18,10,7.205140937918884
18,11,4.777440739263194
18,12,2.313995799764199
18,13,3.2639602638752665
18,14,3.9411806740436175
18,15,3.2942891368568015
18,16,1.9512176227440734
18,17,2.7958942435375853
18,18,2.4334509913358424
18,19,1.7465442802265156
18,20,2.0751812022454588
19,1,6.499520630724241
19,2,9.419580308655721
19,3,3.3146692810321268
19,4,2.989865730770389
19,5,4.66564526017347
19,6,4.659739245395693
19,7,7.980314541205596
19,8,7.619706318858379
19,9,7.3418893779091485
19,10,7.314918066104043
19,11,4.829247340996203
19,12,2.365804249354762
19,13,3.318848609678457
19,14,3.9960694564255865
19,15,3.32898160881959
19,16,1.9872202300704818
19,17,2.831894111784589
19,18,2.468149413685
19,19,1.7825461648842285
19,20,2.1111781272111196
20,1,6.616557096628141
20,2,9.536402765744947
20,3,3.371437418095671
20,4,3.0466229656336266
20,5,4.723468622446843
20,6,4.7175701156406555
20,7,8.094906040542513
20,8,7.733726851617946
20,9,7.447313557299113
20,10,7.424377777553228
20,11,4.880904058431122
20,12,2.417463227722008
20,13,3.373578151617055
20,14,4.050799625936172
20,15,3.3634251094928276
20,16,2.023193126656178
20,17,2.8678639738991727
20,18,2.5025998651985337
20,19,1.8185182611124366
20,20,2.147144727347209
21,1,6.733250513621342
21,2,9.65285341073618
21,3,3.428039810185157
21,4,3.1032131880275453
21,5,4.781107401519298
21,6,4.775217475109518
21,7,8.209147211704456
21,8,7.847398531256788
21,9,7.5524154347681
21,10,7.533502590006517
21,11,4.932402620651102
21,12,2.468964505421635
21,13,3.4281401363884223
21,14,4.105362453618094
21,15,3.3976037955467557
21,16,2.0591357280447613
21,17,2.9038032334480075
21,18,2.536786584732898
21,19,1.8544599813730875
21,20,2.1830803929337437
22,1,6.849588433590241
22,2,9.768918193498045
22,3,3.4844704532424093
22,4,3.1596303273401243
22,5,4.83855461158156
22,6,4.832674399981506
22,7,8.323025064823968
22,8,7.960708424048229
22,9,7.657183059638051
22,10,7.642280087086297
22,11,4.9837371562858905
22,12,2.5203022421594
22,13,3.482528347053756
22,14,4.159751740032543
22,15,3.4315067078221513
22,16,2.0950474753721116
22,17,2.9397113201453826
22,18,2.570698677378302
22,19,1.8903707638777698
22,20,2.218984540935871
23,1,6.96555308521713
23,2,9.88457735638157
23,3,3.540720764369045
23,4,3.215865728291571
23,5,4.89580043272057
23,6,4.889931150097185
23,7,8.436521197089615
23,8,8.07363822110584
23,9,7.761599501322447
23,10,7.750692692261608
23,11,5.034899346945556
23,12,2.5714681643504402
23,13,3.536733981916289
23,14,4.213958710345318
23,15,3.4651177832450846
23,16,2.130927845563749
23,17,2.975587700053012
23,18,2.604320166704036
23,19,1.9262500827857516
23,20,2.2548566252059716
24,1,7.081131715038137
24,2,9.999816466421983
24,3,3.5967845916845675
24,4,3.2719131719024253
24,5,4.952837687608932
24,6,4.94698061414883
24,7,8.549622279293501
24,8,8.18617465433223
24,9,7.8656524969500206
24,10,7.8587276681589415
24,11,5.085883166445475
24,12,2.622456280565544
24,13,3.590750662166489
24,14,4.267977005992453
24,15,3.498425628392421
24,16,2.1667763379838636
24,17,3.0114318622356806
24,18,2.6376397285592077
24,19,1.9620974348552487
24,20,2.2906961231435403
25,1,7.196311776223195
25,2,10.11462128739339
25,3,3.652655883379974
25,4,3.327766539556525
25,5,5.009659295941944
25,6,5.003815778577514
25,7,8.662315179321919
25,8,8.298304652738473
25,9,7.969329964976164
25,10,7.966372466628934
25,11,5.136682677013166
25,12,2.6732606886634747
25,13,3.644572103247225
25,14,4.321800363381709
25,15,3.5314189670936478
25,16,2.20259248442123
25,17,3.0472433287455134
25,18,2.670646156938966
25,19,1.997912349428953
25,20,2.3265025456772657
26,1,7.311077366146641
26,2,10.22897396918038
26,3,3.7083269620239987
26,4,3.3834180831382428
26,5,5.066256382532344
26,6,5.060427846956232
26,7,8.77458334455634
26,8,8.410011749263091
26,9,8.072616676991835
26,10,8.073611279292567
26,11,5.187290394239047
26,12,2.7238739492129524
26,13,3.6981903872810555
26,14,4.375420892011512
26,15,3.5640832917351966
26,16,2.2383758421268953
26,17,3.083021647658011
26,18,2.703325029454267
26,19,2.0336943814713324
26,20,2.3622754302988644
27,1,7.425415206814254
27,2,10.342859435879808
27,3,3.763791421714822
27,4,3.438861328895005
27,5,5.122621448698635
27,6,5.1168093928223755
27,7,8.886412870413459
27,8,8.52128210842843
27,9,8.175499840780382
27,10,8.180430824091292
27,11,5.237700029763522
27,12,2.774289814201253
27,13,3.751598861045016
27,14,4.428831963046276
27,15,3.5964064841397323
27,16,2.2741260037069995
27,17,3.118766402961806
27,18,2.7356643048390388
27,19,2.0694431214609805
27,20,2.3980143509475087
28,1,7.539314180500585
28,2,10.456264901363912
28,3,3.819043902964897
28,4,3.4940908521206717
28,5,5.178748131999411
28,6,5.172954120350861
28,7,8.997792034964307
28,8,8.632104063950326
28,9,8.277968672167164
28,10,8.286819901392311
28,11,5.287906281120622
28,12,2.824503017603199
28,13,3.804791913782564
28,14,4.482027987609747
28,15,3.628378410896454
28,16,2.3098425832871485
28,17,3.154477200719584
28,18,2.7676539194924326
28,19,2.105158181554171
28,20,2.433718904166343
29,1,7.652763728062579
29,2,10.56917815749664
29,3,3.8740793167800196
29,4,3.5491014994406824
29,5,5.234630356392517
29,6,5.228856019529157
29,7,9.108709673172536
29,8,8.742466503975432
29,9,8.380012899318734
29,10,8.392767843816415
29,11,5.337904096960717
29,12,2.874508544371644
29,13,3.8577642008543167
29,14,4.535003642962098
29,15,3.6599893930798784
29,16,2.3455252260946544
29,17,3.1901536786405007
29,18,2.7992842635046284
29,19,2.1408392051644136
29,20,2.4693887186646997
30,1,7.765751770619913
30,2,10.681585347436172
30,3,3.928891837956293
30,4,3.6038873795450224
30,5,5.290261226652417
30,6,5.284508267309393
30,7,9.21915306460871
30,8,8.852356773058965
30,9,8.481620819440014
30,10,8.498262502136605
30,11,5.387687722316408
30,12,2.9243006807348055
30,13,3.9105096349984176
30,14,4.587752867138187
30,15,3.6912282574034103
30,16,2.381173601149279
30,17,3.2257954987621362
30,18,2.830544240231121
30,19,2.1764858596507533
30,20,2.5050234479911184
31,1,7.8782678898190515
31,2,10.793474371635147
31,3,3.9834764455857985
31,4,3.6584434075386802
31,5,5.345634719468519
31,6,5.339904908450276
31,7,9.329111165054318
31,8,8.96176388191357
31,9,8.582782271849972
31,10,8.603293326637026
31,11,5.437252159260987
31,12,2.9738744671519863
31,13,3.963022929602383
31,14,4.640270397034643
31,15,3.7220853211763907
31,16,2.416787410755606
31,17,3.261402356931373
31,18,2.861424238377949
31,19,2.2120978458071385
31,20,2.5406227800015424
32,1,7.990303369195519
32,2,10.904834941831371
32,3,4.037828942968157
32,4,3.712765325151498
32,5,5.400745710450588
32,6,5.395040881962471
32,7,9.438574653418742
32,8,9.070678553862454
32,9,8.683488681145244
32,10,8.707851411707956
32,11,5.486593188264273
32,12,3.0232257192580665
32,13,4.015299621142044
32,14,4.692551790565911
32,15,3.752552464339967
32,16,2.4523663763872032
32,17,3.296973968679146
32,18,2.8919162033555397
32,19,2.2476748837439775
32,20,2.5761864227244606
33,1,8.101849610812579
33,2,11.01565688270718
33,3,4.091945190669068
33,4,3.766848931819135
33,5,5.455589130841593
33,6,5.449911183038515
33,7,9.54753432151066
33,8,9.17909162553946
33,9,8.78373157578981
33,10,8.811927960517881
33,11,5.535706640354045
33,12,3.0723503039199684
33,13,4.067335300211717
33,14,4.7445926603061634
33,15,3.782621614072021
33,16,2.487910247987837
33,17,3.3325100785059023
33,18,2.9220121284105263
33,19,2.2832167221849424
33,20,2.611714113630664
34,1,8.212890660335246
34,2,11.12592209187822
34,3,4.145817486245654
34,4,3.820686454279535
34,5,5.510155974921403
34,6,5.504506896038034
34,7,9.655973461167058
34,8,9.286986485774772
34,9,8.88349558427369
34,10,8.915507026343782
34,11,5.584584955706391
34,12,3.121240716881827
34,13,4.119121975785366
34,14,4.796385050558415
34,15,3.8122776759609676
34,16,2.5234187998172244
34,17,3.3680104557135655
34,18,2.9516970176798174
34,19,2.3187231343088386
34,20,2.6472056154515866
35,1,8.323420723403743
35,2,11.23562336730347
35,3,4.199443048084006
35,4,3.874275053617625
35,5,5.564442649279924
35,6,5.558824484350512
35,7,9.76388569736393
35,8,9.394356787431962
35,9,8.982774841574816
35,10,9.018582515934682
35,11,5.633225244989592
35,12,3.1698940997537273
35,13,4.170656591814302
35,14,4.84792592412038
35,15,3.841515119784643
35,16,2.5588918265364153
35,17,3.4034748904828347
35,18,2.980965397795578
35,19,2.354193913833308
35,20,2.6826607122452213
36,1,8.433432434402397
36,2,11.344751809173012
36,3,4.2528183333570375
36,4,3.927611128013287
36,5,5.61844471710139
36,6,5.612859573979891
36,7,9.87126305045843
36,8,9.501194590713045
36,9,9.081562006421755
36,10,9.121146807084525
36,11,5.681623893147118
36,12,3.2183068731462017
36,13,4.221935326150008
36,14,4.899211480934516
36,15,3.8703268707142637
36,16,2.5943291489683893
36,17,3.438903199614473
36,18,3.009810258191507
36,19,2.3896288807698065
36,20,2.718079215119404
37,1,8.542922518450208
37,2,11.453302916517961
37,3,4.305941780178561
37,4,3.9806930627181423
37,5,5.672159925824129
37,6,5.6666099615286525
37,7,9.97810170600269
37,8,9.607496093619615
37,9,9.179853569522473
37,10,9.223196249874828
37,11,5.729779167762361
37,12,3.2664773303696624
37,13,4.27295634609934
37,14,4.95023990377549
37,15,3.8987096817132962
37,16,2.629730609866378
37,17,3.4742952222820263
37,18,3.0382283989882586
37,19,2.425027877187481
37,20,2.7534609579694127
38,1,8.651878744308078
38,2,11.561262534255757
38,3,4.358807488909194
38,4,4.0335148930696425
38,5,5.725581228187094
38,6,5.720068680726106
38,7,10.084388717096287
38,8,9.713248424865052
38,9,9.277637619728585
38,10,9.324718487870449
38,11,5.777685207565156
38,12,3.3143996597688568
38,13,4.323713457651399
38,14,5.0010050302190505
38,15,3.926651773315609
38,16,2.665096072901273
38,17,3.509650818999674
38,18,3.0662081273647583
38,19,2.46039076619475
38,20,2.788805796428399
39,1,8.760298044120317
39,2,11.668626369249438
39,3,4.41141399757168
39,4,4.086075105225025
39,5,5.7787064742607255
39,6,5.773233631296217
39,7,10.190120471832406
39,8,9.818447985468993
39,9,9.374910834085815
39,10,9.425710066050232
39,11,5.825340371065117
39,12,3.3620722463389816
39,13,4.374204925254352
39,14,5.051505140795881
39,15,3.9541500034113777
39,16,2.7004254219796286
39,17,3.544969870928462
39,18,3.0937463487209014
39,19,2.495717431254427
39,20,2.824113607159534
40,1,8.868176150599323
40,2,11.775388837671736
40,3,4.463759263006702
40,4,4.138371603074643
40,5,5.831532873026359
40,6,5.826102076268657
40,7,10.29529213603306
40,8,9.923089963312552
40,9,9.471668765150415
40,10,9.526166364780051
40,11,5.8727424640358485
40,12,3.409492925811559
40,13,4.424428429861549
40,14,5.101737934918502
40,15,3.9812000548043436
40,16,2.7357185602399543
40,17,3.5802522788530986
40,18,3.1208387987404818
40,19,2.5310077751742117
40,20,2.8593842868153674
41,1,8.975506676747674
41,2,11.881542067933443
41,3,4.515840215299312
41,4,4.190401261145932
41,5,5.88405649710542
41,6,5.878670150148687
41,7,10.399896712404733
41,8,10.02716739868316
41,9,9.567904975412356
41,10,9.626080702735832
41,11,5.919888314119494
41,12,3.4566585617846126
41,13,4.474380619546335
41,14,5.151700083189497
41,15,4.007795568981909
41,16,2.770975405785748
41,17,3.615497958898173
41,18,3.1474791814007723
41,19,2.5662617158348056
41,20,2.8946177477385326
42,1,9.082280980312982
42,2,11.987075745362452
42,3,4.567652692292217
42,4,4.242159858611375
42,5,5.936272205447016
42,6,5.930932782461813
42,7,10.503924897739232
42,8,10.130671042487075
42,9,9.663610905920097
42,10,9.72544420078759
42,11,5.966773706154038
42,12,3.5035649816476546
42,13,4.524057041246222
42,14,5.201387159541368
42,15,4.033928001507703
42,16,2.8061958975337413
42,17,3.6507068483588165
42,18,3.173659025381099
42,19,2.6014791920332945
42,20,2.9298139237746295
43,1,9.18848944158276
43,2,12.091978488358171
43,3,4.619192058448028
43,4,4.293642699887251
43,5,5.9881743267572265
43,6,5.982884376717363
43,7,10.607366385205255
43,8,10.233590649605741
43,9,9.758777074388833
43,10,9.824247023621512
43,11,6.013393970915844
43,12,3.5502075619852143
43,13,4.5734527626993735
43,14,5.250794260922139
43,15,4.059587847510268
43,16,2.8413799878146437
43,17,3.6858788982903055
43,18,3.1993689039766795
43,19,2.6366601560809464
43,20,2.964972762849727
44,1,9.294125032412612
44,2,12.196241704514579
44,3,4.670454933134463
44,4,4.34484634830577
44,5,6.039758574758089
44,6,6.034520712711345
44,7,10.710213507892552
44,8,10.335918597534054
44,9,9.853396427261147
44,10,9.922481853632693
44,11,6.059745632434938
44,12,3.596582866280987
44,13,4.622564112625996
44,14,5.2999177410066975
44,15,4.084768017209339
44,16,2.8765276483655198
44,17,3.7210140794860744
44,18,3.224601794563547
44,19,2.671804579791908
44,20,3.0000942329322307
45,1,9.399185715725121
45,2,12.299862197662568
45,3,4.7214403523468
45,4,4.39576979190657
45,5,6.091023343338597
45,6,6.085840232347346
45,7,10.812463695685398
45,8,10.437652326334849
45,9,9.947466600030566
45,10,10.020146233281453
45,11,6.105827518995701
45,12,3.642689749034253
45,13,4.671389854224001
45,14,5.348756379057453
45,15,4.109466128604044
45,16,2.91163886624041
45,17,3.7561123783752492
45,18,3.2493553597843414
45,19,2.7069124503902
45,20,3.0351783179171647
46,1,9.503667543453211
46,2,12.402834711557565
46,3,4.772146426423559
46,4,4.4464110907260554
46,5,6.14196600319209
46,6,6.1368403612499
46,7,10.914112429615647
46,8,10.538787341068694
46,9,10.040983435246396
46,10,10.117235847425947
46,11,6.151637577706746
46,12,3.688526188834723
46,13,4.71992782011678
46,14,5.397308027309165
46,15,4.133677952168913
46,16,2.946713646230737
46,17,3.791173799423876
46,18,3.273625423209264
46,19,2.7419837729244385
46,20,3.070225020010186
47,1,9.607564111643507
47,2,12.505151337128284
47,3,4.82257007628243
47,4,4.496767112011772
47,5,6.19258260734444
47,6,6.187517216412562
47,7,11.01515268362687
47,8,10.639316657304215
47,9,10.13394046893672
47,10,10.213743991012047
47,11,6.197172622074708
47,12,3.7340890374832783
47,13,4.768174645679953
47,14,5.4455693453320935
47,15,4.1573969133068305
47,16,2.981752000094907
47,17,3.8261983543529245
47,18,3.297405474386128
47,19,2.7770185594939782
47,20,3.105234348935265
48,1,9.710873636481331
48,2,12.606809171048688
48,3,4.872710459718478
48,4,4.546836967668415
48,5,6.24287169525932
48,6,6.237869384078882
48,7,11.115582154977798
48,8,10.73923798207061
48,9,10.226335582579575
48,10,10.309668462787787
48,11,6.242431601171673
48,12,3.7793772697563104
48,13,4.816129222424242
48,14,5.493539240363546
48,15,4.180620802923095
48,16,3.0167539525538425
48,17,3.8611860681189762
48,18,3.3206933469795827
48,19,2.81201683524043
48,20,3.1402063278998438
49,1,9.81359497163089
49,2,12.707806012554988
49,3,4.922567042839452
49,4,4.596620079642511
49,5,6.292832155546739
49,6,6.2878957968827
49,7,11.215399198386189
49,8,10.838549675728785
49,9,10.318167262515296
49,10,10.405007688699634
49,11,6.287413761402381
49,12,3.824390155862609
49,13,4.863790756102407
49,14,5.5412169325972265
49,15,4.203347992287702
49,16,3.0517195438056186
49,17,3.896136981411468
49,18,3.34348745152632
49,19,2.8469786408571647
49,20,3.17514099607635
50,1,9.915726669522149
50,2,12.80813934897077
50,3,4.972139145524786
50,4,4.6461157239116995
50,5,6.342462722101156
50,6,6.337595233379906
50,7,11.314601867625942
50,8,10.937249800052486
50,9,10.409433718215865
50,10,10.499759808050387
50,11,6.332118213202496
50,12,3.8691268306490545
50,13,4.911158308946977
50,14,5.588601499103411
50,15,4.225576550203497
50,16,3.086648825416561
50,17,3.9310511465294145
50,18,3.365785896809851
50,19,2.88190402847606
50,20,3.210038404466555
51,1,10.017263570976917
51,2,12.907802656031503
51,3,5.021424290247101
51,4,4.6953213736005095
51,5,6.391760136282431
51,6,6.386964493188758
51,7,11.413184426529535
51,8,11.035332653053262
51,9,10.50012967240717
51,10,10.593919346931132
51,11,6.376542353418657
51,12,3.9135847255403693
51,13,4.958229133174785
51,14,5.635690213756346
51,15,4.247301000357822
51,16,3.121541859594952
51,17,3.9659286266406673
51,18,3.38758326321192
51,19,2.91679306093692
51,20,3.244898615147875
52,1,10.118210898104822
52,2,13.006800682587029
52,3,5.070425025472545
52,4,4.744239545689134
52,5,6.440726739586453
52,6,6.4360059361747055
52,7,11.511151765058997
52,8,11.132803086406948
52,9,10.59025962385428
52,10,10.687490962950669
52,11,6.420688383818667
52,12,3.957766047558525
52,13,5.005005556626767
52,14,5.682485406323904
52,15,4.26852573320043
52,16,3.1563987153314477
52,17,4.000769491913556
52,18,3.40888394856104
52,19,2.951645807925517
52,20,3.2797216973958716
53,1,10.218566675145155
53,2,13.105130394698106
53,3,5.119140414168169
53,4,4.792869260722631
53,5,6.489361007839803
53,6,6.484718082911323
53,7,11.60850142200797
53,8,11.229658651026726
53,9,10.679821308247336
53,10,10.780472304985658
53,11,6.464555182452284
53,12,4.001669699630105
53,13,5.05148639619315
53,14,5.728985908792508
53,15,4.289248279300231
53,16,3.191219474124698
53,17,4.035573825220506
53,18,3.4296855233600865
53,19,2.986462351692328
53,20,3.3145077333701964
54,1,10.318331019458372
54,2,13.20279104688768
54,3,5.1675705323429035
54,4,4.841210556531716
54,5,6.537662553986188
54,6,6.533100582432617
54,7,11.705233086329093
54,8,11.325899033399015
54,9,10.768814439422766
54,10,10.872863072063053
54,11,6.5081425997912845
54,12,4.045295550843024
54,13,5.097671495955174
54,14,5.775191576107881
54,15,4.309468151413438
54,16,3.2260042260930506
54,17,4.070341718239971
54,18,3.449987529582035
54,19,3.0212427831614117
54,20,3.3492568142074584
55,1,10.417503378220763
55,2,13.299781186797166
55,3,5.215715131120456
55,4,4.889263145753685
55,5,6.585630640194683
55,6,6.581152734734509
55,7,11.80134577131514
55,8,11.421523249030658
55,9,10.857238109609929
55,10,10.96466231906943
55,11,6.551450181011745
55,12,4.088643166405985
55,13,5.143560377460762
55,14,5.821101941608668
55,15,4.329184218284727
55,16,3.2607530693591578
55,17,4.105073270828623
55,18,3.469788867320867
55,19,3.0559872013112885
55,20,3.3839690393824986
56,1,10.516085497266953
56,2,13.396101880928224
56,3,5.26357507407592
56,4,4.937027858273023
56,5,6.633265780354699
56,6,6.628875081764243
56,7,11.896840854430618
56,8,11.516532661454535
56,9,10.94509358607617
56,10,11.055871354996352
56,11,6.594478540592527
56,12,4.131713173762121
56,13,5.1891536916993495
56,14,5.8667176632970035
56,15,4.348397538939213
56,16,3.295466106195296
56,17,4.139768587157367
56,18,3.489090614905355
56,19,3.0906957093174703
56,20,3.418644512836298
57,1,10.614081428266152
57,2,13.491756726426196
57,3,5.311152340636317
57,4,4.9845066447818525
57,5,6.680569746004076
57,6,6.676269413157859
57,7,11.99172208664039
57,8,11.610930991491893
57,9,11.032384319709161
57,10,11.146493751832216
57,11,6.637229366587582
57,12,4.174507266727395
57,13,5.234453223593765
57,14,5.912040528238451
57,15,4.367111359436075
