epoch,total_loss,loss_cost,loss_risk,loss_discard,loss_surplus,loss_shortage
31,186901.1012364646,2429.286431488539,303.5267522408189,434.0903491521576,6.839863719072165,183818.41586553626
32,186471.68751292952,2482.6190645046345,310.84339131965885,444.4286550377508,8.14855821899868,183318.9008612444
33,186048.39807271882,2535.931569061122,318.1658995899188,454.77223637576697,9.481869507134657,182825.49626806186
34,185627.80341735913,2589.26036067682,325.4990208137896,465.1279983273289,10.772564741049223,182334.79317904427
35,185210.5918306823,2642.638969512821,332.84713527906797,475.50231882437913,12.0440389815002,181847.41350866825
36,184799.0059465918,2696.0201623450594,340.20354229137047,485.8855648243946,13.341800192827005,181365.61593962554
37,184389.7314089087,2749.4367884550575,347.5725525196234,496.2840160026141,14.599863317765964,180886.10995436952
38,183982.63012552593,2802.9191091409607,354.95814691845624,506.7034722798188,15.822093423420235,180408.71474783882
39,183577.57742183725,2856.4949750281394,362.36399789757786,517.1492841504228,17.01199102559341,179933.2663731048
40,183174.46072412553,2910.1899922471903,369.7934893488724,527.626381514933,18.172726281097603,179459.6161815381
41,182773.17841834165,2964.027673050031,377.24973486689055,538.1393000418586,19.307169662126025,178987.6294611808
42,182373.63871571433,3018.0295918790493,384.7355970292631,548.6922090711734,20.417919938634096,178517.184076905
43,181975.75877753735,3072.2155118375395,392.25370284766376,559.2889341417465,21.50732904427197,178048.16941052044
44,181581.29607539828,3126.603522860706,399.8064610768512,569.932982144222,22.61824258165197,177582.2768050579
45,181189.88462579803,3181.115140800199,407.38289957192507,580.6085623272317,23.733128639415437,177119.25976433084
46,180800.06902099127,3235.7714322752145,414.98583189765856,591.3197702636967,24.823933930149156,176657.66380219386
47,180411.7796047211,3290.5916827454384,422.61783770161856,602.0703602786432,25.8929916248262,176197.39208368104
48,180024.953404822,3345.5935311790313,430.28127982453975,612.8637703346365,26.94241462383978,175738.35679280732
49,179639.53346566364,3400.793092166403,437.9783198490406,623.7031447010131,27.974115525790385,175280.4782893761
50,179255.46831370812,3456.205060374985,445.7109313497398,634.5913533618232,28.989824608590702,174823.6844234179
51,178872.7114397548,3511.842813239307,453.48091303964725,645.5310112481902,29.991106293780252,174367.90986984578
52,178491.22086584044,3567.718501716814,461.28990037915537,656.5244952719719,30.979374046416428,173913.09556453984
53,178110.95864691233,3623.8431506686866,469.1393786460828,667.5739633795895,31.955904222919123,173459.18806358887
54,177731.8905212885,3680.2267374695,477.0306930697499,678.6813694339623,32.921848417389334,173006.13908081883
55,177353.9855604178,3736.8782702168323,484.9650590009361,689.848478108544,33.8782447985545,172553.9050259932
56,176977.21588692008,3793.8058551687363,492.94357065722045,701.0768777378066,34.826028349382305,172102.4466262041
57,176601.5563142615,3851.0167753745336,500.96721151270776,712.367995444255,35.76604046120722,171651.72845492262
58,176226.98408545932,3908.517553942016,509.0368626065091,723.7231092993741,36.69903750650077,171201.71858088687
59,175853.47877829295,3966.3139907365576,517.1533071817255,735.1433552862287,37.62569829624989,170752.3884189467
60,175481.02191111923,4024.4112441711577,525.3172417073085,746.6297432102904,38.54663164299116,170303.71222289966
61,175109.59678352572,4082.8138764931464,533.529281831334,758.1831654458693,39.46238275192285,169855.66686155283
62,174739.18840528553,4141.525883959668,541.7899662506561,769.8044027216625,40.37343886225308,169408.23170336647
63,174369.783264172,4200.550751260426,550.0997640281507,781.4941347289312,41.28023479935545,168961.3883085636
64,174001.36910968574,4259.8915031292,558.4590815571007,793.2529502064378,42.18315804094199,168515.12014121917
65,173633.93496181053,4319.550719040598,566.8682643604297,805.0813497350562,43.082552824919205,168069.41255515767
66,173267.47088528945,4379.530584580056,575.3276040830441,816.979755815047,43.978724462111614,167624.2524975741
67,172901.96795113283,4439.832911890067,583.8373411551302,828.9485168327944,44.87194285181063,167179.62844074957
68,172537.41803319677,4500.459186388033,592.3976711854364,840.9879162545125,45.76244609230735,166735.5301146321
69,172173.8138587945,4561.410570875765,601.0087453641637,853.0981733766454,46.65044318895183,166291.94854959822
70,171811.14882309677,4622.6879479450035,609.6706762901874,865.279451688979,47.53611708278109,165848.87583297686
71,171449.41695099513,4684.291937379472,618.3835402875699,877.5318622849411,48.41962708489945,165406.30504604452
72,171088.6128654949,4746.222911550601,627.1473794520691,889.8554668785541,49.30111108147086,164964.23021036785
73,170728.73162409457,4808.481032891626,635.9622068367795,902.2502852228907,50.180687866932644,164522.64607332737
74,170369.76883740016,4871.066242272107,644.8280047021419,914.7162927641283,51.05845861027472,164081.54824046214
75,170011.72041321234,4933.9783115204755,653.7447318592256,927.2534310714389,51.93450907541313,163640.93284924355
76,169654.5826846826,4997.2168288817775,662.7123215272461,939.8616049190376,52.808910755717136,163200.796715057
77,169298.35226719666,5060.78123120279,671.7306858192965,952.5406886792073,53.68172253799251,162761.13714470316
78,168943.02605684285,5124.670810980333,680.7997166758391,965.2905277125456,54.55299189849047,162321.9519245784
79,168588.6011979541,5188.884728349089,689.9192875054587,978.1109407453234,55.422756063625805,161883.23927154223
80,168235.07508781177,5253.422015881888,699.0892538114763,991.0017208144862,56.29104297853596,161444.9978304688
81,167882.4452821549,5318.281601069462,708.309456336484,1003.9626397462129,57.15787242751309,161007.22654947615
82,167530.70953942434,5383.462303226795,717.5797205799079,1016.9934475301734,58.02325673039525,160569.92472753103
83,167179.8656978183,5448.962860856281,726.8998606506615,1030.0938777826004,58.887201774222724,160133.09185494974
84,166830.65041762855,5514.781914423034,736.2696767833149,1043.2636442978,59.766121302131715,159697.44996385727
85,166484.19730236096,5580.751357796755,745.6653015319894,1056.4686001597302,60.66941654327819,159264.3422167888
86,166138.79576805688,5646.882328817563,755.0882803719528,1069.7109705262824,61.56065981867833,158832.080012634
87,165794.42456541155,5713.18481992526,764.5399996810042,1082.99275140104,62.440811180699036,158400.62818312785
88,165453.24056634662,5779.667785387517,774.0217015433964,1096.3157309243584,63.35909637533647,157972.08276257903
89,165113.31061438136,5846.164294653788,783.509624090926,1109.64594667638,64.25761249451803,157544.78602369304
90,164774.47547732398,5912.694698070547,793.006606351192,1122.9874834443308,65.13544716870345,157118.55322419456
91,164436.70547398477,5979.277418250096,802.515219006353,1136.344039842383,65.99431668399076,156693.32904590384
92,164100.24744743222,6045.929121630108,812.037788111159,1149.7189623783079,66.84185716539062,156269.3310545806
93,163766.7184763465,6112.481485572347,821.5503005699752,1163.0779631602404,67.69954415363782,155848.3742730613
94,163436.07559561782,6178.961974009913,831.056600121953,1176.4265708941036,68.56976901008261,155430.37766161835
95,163106.64142120743,6245.207592321684,840.5333931455484,1189.7315532445991,69.40170951430001,155013.92719092497
96,162778.23641389594,6311.25518103538,849.9858444589586,1203.0003391261262,70.19571074559195,154598.79509186756
97,162452.35870246481,6377.138278033906,859.4186575583163,1216.2396941283832,70.98899236850568,154186.39867764318
98,162129.00986773678,6442.692887601076,868.8083580941956,1229.416160895671,71.76834031680843,153776.96662825727
99,161807.70727244663,6507.764609075488,878.1328069011228,1242.498216699339,72.51095717022308,153370.24052467078
100,161487.57846749685,6572.207892902799,887.3710963271226,1255.4561266749513,73.18644944884575,152965.56823104125
101,161168.1274831407,6636.087085291416,896.5322768331396,1268.3029142690161,73.79085119120646,152562.37403860586
102,160849.34082757434,6699.460886028217,905.6246078493692,1281.050466598781,74.33025207568171,152160.5619973771
103,160531.20627391504,6762.382823012867,914.655623777631,1293.7096286387016,74.81016883002714,151760.0447167891
104,160213.71273446517,6824.90166896638,923.632191920507,1306.2902861200864,75.23559850526125,151360.74264652908
105,159896.85015517415,6887.061827070414,932.5605661483453,1318.8014424514863,75.61106685441634,150962.583422494
106,159580.60933524935,6948.9037052776675,941.4464391201684,1331.251293576656,75.94067235586343,150565.50115665505
107,159264.98185439745,7010.4640446345375,950.2949880634172,1343.6472937490944,76.22812604419536,150169.43589832523
108,158949.96001277797,7071.77622169912,959.1109169770987,1355.9962162246013,76.4767876719295,149774.33314529835
109,158635.53665960566,7132.870550540413,967.8984989092496,1368.3042139761205,76.68969861869367,149380.14324723397
110,158321.70524593606,7193.77452029696,976.6616090895882,1380.5768675114996,76.8696115822727,148986.8211201826
111,158008.4597019085,7254.513047450066,985.4037602854397,1392.8192357159705,77.01901765668421,148594.32576888596
112,157695.79432181182,7315.10870843295,994.1281354305617,1405.0359027838517,77.1401708680528,148202.61984492556
113,157383.70383839638,7375.581918647529,1002.8376126292208,1417.231014383457,77.23511035074918,147811.66946617418
114,157072.18328925365,7435.951136110387,1011.5347937857172,1429.4083188122913,77.30568055440814,147421.44379812657
115,156761.22804035712,7496.233020118069,1020.2220268306689,1441.571199102512,77.35354951340877,147031.91485284167
116,156450.83366201996,7556.442605091941,1028.9014302007909,1453.7227082022068,77.38022544767117,146643.05712213757
117,156140.99602091312,7616.593420099822,1037.5749095505964,1465.8655932054623,77.38707178193742,146254.84749914048
118,155831.7111932883,7676.697631539456,1046.2441778553273,1478.0023242599584,77.37532079391369,145867.26499219623
119,155522.97538158158,7736.766174708343,1054.9107739636515,1490.1351212381585,77.34608596990762,145480.2904578906
120,155214.78501467433,7796.808839916213,1063.576074637803,1502.2659712297686,77.3003732160771,145093.9065780658
121,154907.1366690912,7856.834384405793,1072.2413103557246,1514.396651244076,77.23909101834417,144708.09762517398
122,154600.02702269785,7916.850629823849,1080.9075790667403,1526.5287479949257,77.1630596431333,144322.84927988923
123,154293.4528403903,7976.864545943467,1089.5758579964763,1538.6636749065583,77.07301947795432,143938.1484994648
124,153987.41105119203,8036.88230949508,1098.2470118859635,1550.8026840831235,76.96963862110486,143553.98351067255
125,153681.89867654728,8096.909385707042,1106.9218045368732,1562.9468828658328,76.8535197249037,143170.3436250737
126,153376.91279018536,8156.950597955034,1115.6009086655138,1575.0972479855159,76.72520619538406,142787.21910198356
127,153072.45050915034,8217.010186000625,1124.2849141308761,1587.2546374051199,76.58518781688977,142404.6010580361
128,152768.50910496843,8277.09183554335,1132.9743320340892,1599.4197963511615,76.43390590777405,142022.48153474228
129,152465.08581732542,8337.198762014283,1141.669606679107,1611.5933743226979,76.27175785977512,141640.8531984533
130,152162.17802638756,8397.333719451795,1150.3711167161728,1623.7759269307273,76.09910141382228,141259.7094968899
131,151859.783038771,8457.499082136936,1159.0791868251285,1635.9679324704096,75.91625834001734,140879.04433504606
132,151557.89832018883,8517.696834175551,1167.794086093233,1648.1697898439347,75.7235180091426,140498.85231789495
133,151256.5213125684,8577.928638448533,1176.5160378899516,1660.381832560625,75.52114040168671,140119.12847463458
134,150955.64948944942,8638.19585542448,1185.2452224976537,1672.6043325778069,75.30935896106885,139739.8682867377
135,150655.28038188047,8698.499565111088,1193.9817802049897,1684.8375047735117,75.08838316890967,139361.06768268347
136,150355.41151605366,8758.840604328776,1202.7258166289496,1697.081514525734,74.85840081609638,138982.7229247428
137,150056.04041062534,8819.219589929995,1211.4774060104157,1709.336482441699,74.61958009357014,138604.8305739528
138,149757.16469200383,8879.636916130752,1220.2365907638596,1721.6024838299163,74.37207158290337,138227.38760692556
139,149458.78191534107,8940.092809411844,1229.0033893783184,1733.8795598564082,74.11600983284153,137850.39116367514
140,149160.88970976486,9000.587316338338,1237.7777946008132,1746.1677150838518,73.85151503437798,137473.83870708774
141,148863.4857176855,9061.120331404387,1246.5597774269997,1758.4669231342089,73.57869438172582,137097.72792456628
142,148566.5675347286,9121.691623559644,1255.349290907881,1770.7771320867878,73.29764329161883,136722.05663215503
143,148270.13282565124,9182.30082560413,1264.1462685735505,1783.0982623304144,73.00844666481443,136346.8229030504
144,147974.17926443275,9242.947458172923,1272.950627878672,1795.4302114422294,72.71117987866084,135972.02497542388
145,147678.7044749263,9303.630952745782,1281.762273512366,1807.7728588717166,72.40590967246871,135597.66116217765
146,147383.7061467989,9364.350637728878,1290.5810953499317,1820.1260631145647,72.09269512070641,135223.72998408982
147,147089.63562117665,9425.10576553813,1299.406972360091,1832.4896672237555,71.78166996387407,134850.67363779884
148,146796.26352742058,9486.183226735475,1308.281487488177,1844.9222084149953,71.4869555959862,134477.8740954324
149,146503.4130192624,9547.557611654302,1317.2009762577584,1857.4184962297531,71.20283247455414,134105.19339552335
150,146211.40263241663,9609.205681271775,1326.1620853216027,1869.9737835738968,70.93476351906904,133732.97494432676
151,145920.13570302207,9671.39962769212,1335.204321178494,1882.64360607782,70.69838072707402,133360.7510637001
152,145629.37432438845,9734.094993112407,1344.3212764996388,1895.4188874273373,70.4851885056096,132988.35036179336
153,145339.12216355753,9797.25121319418,1353.507102625426,1908.2913467488534,70.29236590704441,132615.83226586966
154,145049.71944042598,9860.831294054096,1362.7564634125667,1921.2534323632256,70.12485192571447,132243.58033769415
155,144760.79887776083,9925.10256464943,1372.1082095633258,1934.359689602446,69.99149551383292,131870.86938130078
156,144472.33655748895,9990.008516971342,1381.5541910372915,1947.5985877310143,69.88771122197296,131497.7538078385
157,144184.3448806332,10055.497666177536,1391.0869796097315,1960.9596219291554,69.81010951191917,131124.31659728778
158,143896.83483886183,10121.52309153889,1400.699803075146,1974.4332191753933,69.75562229242146,130750.63304370253
159,143609.81616240123,10188.042008561693,1410.3864838764953,1988.010650605058,69.72147232066689,130376.77149220026
160,143323.29743037146,10255.015387245301,1420.1413843494597,2001.6839533712694,69.70514550277544,130002.7939752075
161,143037.2861726005,10322.40760621788,1429.9593571001747,2015.4458598968567,69.70436583014232,129628.75679068548
162,142751.78899172897,10390.186132512616,1439.8356990348939,2029.2897324111032,69.71707270011308,129254.7110647807
163,142466.81159248535,10458.321250757737,1449.7661125146612,2043.2095076149299,69.74140039722963,128880.70315495519
164,142182.3589174444,10526.785791952912,1459.7466663833018,2057.199641288925,69.7756595262694,128506.77515820798
165,141898.43516267522,10595.554913201759,1469.7737643613546,2071.25506332923,69.81832022053278,128132.96523087076
166,141615.0438722935,10664.605878816115,1479.8441135864796,2085.3711330767887,69.86799694378122,127759.30798394627
167,141332.1880270472,10733.917860845526,1489.9546959358354,2099.5435986216094,69.92343473595727,127385.83484568902
168,141049.87001487802,10803.471784992847,1500.1027459239322,2113.7685653890603,69.9834967909162,127012.57424555844
169,140768.09182196337,10873.25013734687,1510.2857228443145,2128.042456713282,70.04715317536528,126639.55206873684
170,140486.8549096504,10943.236861896268,1520.5012961195412,2142.361992973446,70.11347068495294,126266.79167681205
171,140206.160396666,11013.417194969268,1530.747321415528,2156.7241578256817,70.18160360425053,125894.31431527593
172,139926.0090406731,11083.777560258532,1541.0218255668356,2171.1261768216464,70.25078538839861,125522.13924030773
173,139646.50383598282,11154.30547501269,1551.3229931078583,2185.5654983094555,70.32260156629326,125150.38416591888
174,139367.5646803999,11224.651503425986,1561.599874358129,2199.9707752700115,70.37474665425378,124779.44774299896
175,139089.13511192228,11294.834140628467,1571.855137215961,2214.3457725245066,70.407379378289,124409.24922333984
176,138811.21252508974,11364.870049967274,1582.091184636844,2228.693881782343,70.4217237745771,124039.76304031975
177,138533.79435944368,11434.774222289896,1592.3101776053165,2243.018154017333,70.41888539111405,123670.96597342163
178,138256.87804155334,11504.5601414294,1602.5140590459823,2257.3213331489846,70.39986265459224,123302.83686298819
179,137980.46103857976,11574.239908175114,1612.7045716956627,2271.6058812472156,70.36555714927847,122935.35649182118
180,137704.5408012859,11643.824379859427,1622.8832782853133,2285.8740069630344,70.31678290983648,122568.5073367539
181,137429.158585845,11713.323277737214,1633.0515770370853,2300.1276873808247,70.25524805913497,122202.31626874187
182,137154.38365116031,11783.098731303542,1643.2623430475123,2314.4408664469192,70.20328430301691,121836.35712897357
183,136880.12633163584,11853.127756950533,1653.512230852597,2328.8088475043833,70.15755136725096,121470.57361421685
184,136606.38682134403,11923.38933067003,1663.798178752294,2343.2273338452546,70.11683907163942,121104.99459263051
185,136333.16504969008,11993.864208295417,1674.1173828235223,2357.6923919900673,70.08005187451525,120739.64622955362
186,136060.46073290944,12064.534755281273,1684.4672722935616,2372.20041691649,70.04619792489044,120374.5522721813
187,135788.27334138178,12135.384812822533,1694.8454902026567,2386.7481047381452,70.01437915156562,120009.73420152767
188,135516.60217469544,12206.399549313312,1705.2498718910238,2401.3324223643594,69.98378231393322,119645.2115103801
189,135245.44632555626,12277.565352625861,1715.6784294386184,2415.950585530386,69.95367089635106,119281.00181589664
190,134974.80472417144,12348.869712314056,1726.129334605922,2430.600034748766,69.92337778708412,118917.1210650974
191,134704.6761809268,12420.301111907578,1736.6009032307493,2445.278413320765,69.89229865792326,118553.583724779
192,134435.05934610605,12491.848952004604,1747.0915841199312,2459.9835516648664,69.8598859686982,118190.40284758391
193,134165.95275006196,12563.503460276577,1757.5999460056178,2474.7134489464506,69.82564355404267,117827.59023508096
194,133897.35481496507,12635.255616240542,1768.1246666502118,2489.4662577313384,69.78912172564358,117465.1565526124
195,133629.26389249734,12707.097075702794,1778.664521888128,2504.240268561147,69.74991284736132,117103.11147006437
196,133361.67824642785,12779.020115932104,1789.2183776948432,2519.0338987810323,69.70764732750857,116741.46372000083
197,133094.5960345312,12851.01758661685,1799.7851830937652,2533.845682549554,69.66198999324637,116380.2211472059
198,132828.0153168081,12923.082858786962,1810.3639627543337,2548.674260422401,69.61263681479282,116019.3907868559
199,132561.93417033943,12995.209749269667,1820.953805987595,2563.5183638919525,69.55931196441381,115658.97908102207
200,132296.35056133743,13067.392514849922,1831.553865964785,2578.3768142616955,69.5017651152356,115298.99176093524
201,132031.26237829242,13139.625806784292,1842.1633531097584,2593.248513358314,69.43976902338646,114939.43394194961
202,131766.66754451583,13211.904606822827,1852.781525765964,2608.1324304269347,69.37311736409454,114580.3103218658
203,131502.56388910755,13284.224232099683,1863.4076909717128,2623.027603198725,69.30162272229491,114221.62504740665
204,131238.94920510723,13356.580291909158,1874.0411981635411,2637.933129048359,69.22511481469208,113863.38183062054
205,130975.8212535681,13428.968661676507,1884.6814353992067,2652.848159685661,69.14343887167415,113505.5839885548
206,130713.17779382285,13501.385451984603,1895.3278248486563,2667.7718948231013,69.05645418308355,113148.234515438
207,130451.01653358627,13573.827001767642,1905.9798218329825,2682.7035808185055,68.96403275894251,112791.3360429581
208,130189.33518516447,13646.28984417121,1916.6369098412156,2697.642503681147,68.86605815103931,112434.89094227222
209,129928.13141511494,13718.770703539452,1927.2986001199804,2712.58798848924,68.76242435284209,112078.90127864941
210,129667.40287334437,13791.266472038074,1937.9644282656773,2727.539394606796,68.65303483048196,111723.36887208304
211,129407.14722176007,13863.77418771409,1948.6339510237985,2742.496111191683,68.53780165032903,111368.29535548731
212,129147.36205710984,13936.29104333439,1959.306747614446,2757.457559049447,68.4166446452158,111013.68208675068
213,128888.04504475009,14008.814337585029,1969.9824125733596,2772.423180594038,68.28949075126822,110659.53034701842
214,128629.19376217552,14081.341508322155,1980.6605606661915,2787.392446733773,68.1562732807578,110305.8411413725
215,128370.8058322634,14153.870085883329,1991.3408200349481,2802.364847261257,68.01693139446972,109952.61539369989
216,128112.87887192471,14226.397698807592,2002.0228330563077,2817.3398920544405,67.87140954294478,109599.85388838031
217,127855.50187138958,14298.922073071906,2012.7062562451906,2832.3171109398086,67.72168817211,109247.64661983412
218,127598.84514245135,14371.865070244756,2023.4531129709428,2847.3827038287964,67.59225405750306,108895.58793524063
219,127342.66048523906,14445.186810451163,2034.2575609156627,2862.5285184565623,67.47552027677857,108543.48934341359
220,127086.94935535124,14518.850971674028,2045.114277364025,2877.7471296782833,67.3696509229562,108191.40160892117
221,126831.71280764593,14592.8244727839,2056.0184129898516,2893.0317746162295,67.27298596678065,107839.37068518614
222,126576.95158095365,14667.077157910917,2066.9655457863673,2908.3762880474046,67.18402438542849,107487.43822855945
223,126322.66607639892,14741.581539135126,2077.9516435434484,2923.7750498019736,67.10140887327687,107135.64192810813
224,126068.85641149287,14816.312542168318,2088.9730267223777,2939.2229327416944,67.0239120504377,106784.01590582676
225,125815.52247184672,14891.247274994023,2100.026334674795,2954.715255443019,66.95042399473,106432.59108314259
226,125562.66388323721,14966.364840334209,2111.1084982892653,2970.247743901838,66.87994094988413,106081.3954092488
227,125310.28005942797,15041.646144229893,2122.2167120326817,2985.8164923987806,66.81155514170862,105730.45416923471
228,125058.37024795746,15117.073721649147,2133.3484084729835,3001.4179278483416,66.74444557258815,105379.79026695629
229,124807.04804740196,15192.631600725366,2144.5012384753627,3017.0487821033894,66.68041524604294,105029.5363823944
230,124556.2082415823,15268.753177413164,2155.739049486282,3032.7976265668894,66.63731794181356,104679.00278502003
231,124305.81543429467,15345.385008289832,2167.053998867097,3048.6535392267597,66.611681806644,104328.22740576447
232,124055.87635331726,15422.478492353934,2178.438952942756,3064.606587657254,66.60123478503708,103977.2827714611
233,123806.39685955748,15499.989402837753,2189.887418510525,3080.6477331287447,66.60392297217221,103626.23460766145
234,123557.3819763505,15577.877493412108,2201.393485263569,3096.7687500545744,66.61788962357625,103275.14240357575
235,123308.83601449778,15656.106111534635,2212.9517692062436,3112.9621468572886,66.64145618685927,102924.06006147462
236,123060.76256375994,15734.641886687148,2224.5573670750764,3129.2211022750625,66.67310516560721,102573.03631267957
237,122813.16465688491,15813.454394201337,2236.2058071012225,3145.539396554981,66.71146461757579,102222.11533654016
238,122566.11742232955,15892.515895693474,2247.893011045281,3161.9113584457064,66.75690853209747,101871.40815192657
239,122319.56691570734,15971.334824413232,2259.546482326367,3178.2365002434562,66.78616091898833,101521.5268925032
240,122073.47374415686,16049.929843376189,2271.168952365297,3194.51862675529,66.79941627411145,101172.40759109556
241,121827.83537325457,16128.317787002654,2282.762884080317,3210.761169724505,66.7975915563062,100824.02480611487
242,121582.64932560062,16206.513792275797,2294.330491079882,3226.967214429343,66.78151505165754,100476.35546008791
243,121337.91312966823,16284.531470756188,2305.873762916535,3243.139534804232,66.75193494130707,100129.37855512493
244,121093.6638417596,16362.38306622027,2317.3944882356745,3259.2806256400145,66.71040641877383,99783.11360171557
245,120849.937783287,16440.557916583493,2328.964896182369,3275.4905245013088,66.67935587214136,99436.93455900239
246,120606.67578753403,16519.02282675003,2340.580099039743,3291.7624425089907,66.6559523913962,99090.82849655578
247,120363.87918942742,16597.747544153055,2352.2356410232123,3308.090192013301,66.63885971503761,98744.83764482978
248,120121.54892130425,16676.704507330174,2363.927461434784,3324.4681352419184,66.62686994482313,98399.00018578298
249,119879.68559800096,16755.868580065428,2375.651855641295,3340.8911298928324,66.61889119667549,98053.35069789711
250,119638.28949911651,16835.216841434594,2387.405444293981,3357.3544862629806,66.61393643545595,97707.92042397769
251,119397.36062344919,16914.728372702724,2399.185142049777,3373.8539236681836,66.61111338912747,97362.7376142543
252,119156.89874067457,16994.384063293117,2410.9881290866297,3390.385530765405,66.60961543320906,97017.82784082221
253,118916.90336619984,17074.166458769992,2422.8118288163164,3406.9457345434967,66.6087133529898,96673.21417936194
254,118677.37383312709,17154.059591742775,2434.653883042459,3423.531265723158,66.60774790037527,96328.91750963106
255,118438.30926308502,17234.048859927883,2446.512134084466,3440.139133901133,66.60612306736107,95984.9566523295
256,118199.70860956307,17314.12089245744,2458.3846051399205,3456.766600215011,66.60330000777897,95641.3485932849
257,117961.5706747465,17394.263436103727,2470.26948358026,3473.4111541046004,66.59879154460033,95298.1086544874
258,117723.8941739286,17474.465235512012,2482.1651033402777,3490.070488793046,66.59215720789678,94955.25072007746
259,117486.67762641684,17554.715981105044,2494.069937328752,3506.7424907915592,66.58299874720274,94612.7871996429
260,117249.91949108399,17635.006182823505,2505.9825788260227,3523.4252139705586,66.57095608163038,94270.72933303007
261,117013.61810408658,17715.32711808053,2517.901733876207,3540.1168690187938,66.55570363528653,93929.08719963861
262,116777.77173821033,17795.670745389936,2529.826208575882,3556.8158057463233,66.53694703046892,93587.86989404049
263,116542.37856331891,17876.029657737246,2541.754902249378,3573.5205036228176,66.51442009412851,93247.08555029015
264,116307.43667935407,17956.397016908984,2553.686797789137,3590.229558338032,66.48788215680452,92906.74146349785
265,116072.9441483222,18036.766493119867,2565.6209527725705,3606.941669442478,66.45711561393614,92566.84420320512
266,115838.89897681102,18117.132226144073,2577.556493763324,3623.65563244077,66.42192371757427,92227.39964887427
267,115605.29907382347,18197.48879922387,2589.492612504101,3640.370333527615,66.38212857440786,91888.4129837447
268,115372.14235358259,18277.83116691299,2601.4285552609254,3657.0847347276804,66.33756935859977,91549.88889390067
269,115139.42669202566,18358.154636533785,2613.3636201232803,3673.79787017122,66.28810067748294,91211.83155055688
270,114907.14988321549,18438.45485296711,2625.297154796066,3690.508843053565,66.23359108919979,90874.24458774837
271,114675.30976431358,18518.72772798104,2637.228546144651,3707.216811041669,66.17392180001434,90537.1313211896
272,114443.90407457945,18598.969464041853,2649.1572237758696,3723.920991331644,66.10898542917731,90200.49457713366
273,114212.93057938422,18679.1764887961,2661.0826503390235,3740.620647106074,66.03868495331437,89864.33690329142
274,113982.38700104589,18759.345458504744,2673.0043220714433,3757.315088333701,65.96293270644537,89528.66049605099
